,Unnamed: 0,mesh_area,mesh_rectangularity,mesh_eccentricity,mesh_volume,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,mesh_diameter,mesh_convexity,ID,class
1730,1730,0.0077273494104016325,1.508452817467736,-0.15795162413289082,0.8721493523004484,"[0.23762 0.16698 0.1422  0.10522 0.0945  0.06946 0.05676 0.05336 0.04364
 0.03026]","[0.05847255 0.50059666 0.34307876 0.09785203 0.         0.
 0.         0.         0.         0.        ]","[0.16972175 0.19886307 0.22465344 0.2279246  0.14018151 0.03707988
 0.00157575 0.         0.         0.        ]","[1.9436e-01 2.7226e-01 2.7234e-01 1.5806e-01 8.1820e-02 2.0940e-02
 2.2000e-04 0.0000e+00 0.0000e+00 0.0000e+00]","[3.9456e-01 4.0730e-01 1.6606e-01 3.1980e-02 1.0000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08669588380576526,0.4103808360075671,1.355968267573663,566,display_device
1731,1731,-0.6542371046804577,-0.7791307975885952,-0.18504519867616104,-0.5632600937735037,"[0.16782 0.15466 0.15444 0.1442  0.11612 0.0945  0.06804 0.04888 0.03754
 0.0138 ]","[0.90913025 0.04586759 0.04500216 0.         0.         0.
 0.         0.         0.         0.        ]","[8.11367036e-01 9.09961113e-02 8.53125935e-02 1.02303320e-02
 1.63525775e-03 4.58669857e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.87174 0.12662 0.00164 0.      0.      0.      0.      0.      0.
 0.     ]",[0.9548 0.0452 0.     0.     0.     0.     0.     0.     0.     0.    ],-0.06085562967134913,-0.619318684602635,-0.7848578499910047,1390,winged_vehicle
1732,1732,-0.7697478560641923,-0.7066300456469982,-0.19279883221323493,-0.4299841348303559,"[0.20162 0.1544  0.15734 0.13992 0.12746 0.10302 0.06126 0.03388 0.01636
 0.00474]","[0.69631626 0.12668464 0.14195867 0.02785265 0.00718778 0.
 0.         0.         0.         0.        ]","[0.50776747 0.13243594 0.17044571 0.15935786 0.01330143 0.01669159
 0.         0.         0.         0.        ]","[4.4774e-01 3.3886e-01 1.8228e-01 3.0680e-02 4.4000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[5.8676e-01 3.7290e-01 3.9880e-02 4.6000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08669367701859974,-0.4931546247267662,-0.6070432712780581,986,plant
1733,1733,-0.6997174906884216,-0.8655148435675301,-0.19529803505395096,-0.523675444903074,"[0.20044 0.1619  0.14862 0.13966 0.11446 0.0884  0.06064 0.04024 0.03022
 0.01542]","[0.08333333 0.45       0.20833333 0.22166667 0.03666667 0.
 0.         0.         0.         0.        ]","[0.12969242 0.15947261 0.20493079 0.23576814 0.13948618 0.08740575
 0.04075079 0.00249332 0.         0.        ]","[0.17652 0.17672 0.2181  0.20784 0.1476  0.0532  0.01896 0.00106 0.
 0.     ]","[2.7216e-01 3.7872e-01 2.2124e-01 9.8180e-02 2.4440e-02 5.1000e-03
 1.6000e-04 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08581589082551315,2.972524677147236,-1.002150942558293,1793,swingset
1734,1734,1.966103156997709,0.5826383514749266,-0.19872043037095877,1.1829227160083031,"[0.19846 0.11774 0.1406  0.1598  0.13812 0.10846 0.06266 0.03948 0.02274
 0.01194]","[0.         0.60470325 0.31578947 0.07950728 0.         0.
 0.         0.         0.         0.        ]","[3.05899011e-01 9.96529994e-02 1.46976707e-01 3.33998086e-01
 9.72000638e-02 1.61734205e-02 9.97128271e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.27456 0.23898 0.26352 0.13864 0.08222 0.00208 0.      0.      0.
 0.     ]","[0.40512 0.3685  0.184   0.03942 0.00296 0.      0.      0.      0.
 0.     ]",-0.08587907302242784,-0.056564274770289025,0.8935781660790758,567,display_device
1735,1735,-0.6904318249554028,-0.5044015258341835,-0.19588446839089507,-0.4682621680760333,"[0.24384 0.13466 0.11994 0.11424 0.10758 0.1061  0.08694 0.04578 0.0286
 0.01232]","[9.59096459e-01 3.60195360e-02 4.27350427e-03 6.10500611e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[5.55963303e-01 4.38093339e-01 2.69246111e-03 3.21100917e-03
 3.98883127e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[8.4198e-01 1.3994e-01 1.7960e-02 1.2000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.8928e-01 1.0440e-02 2.8000e-04 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08650632514808884,-0.566369027802498,-0.37623753483033046,1391,winged_vehicle
1736,1736,-0.4335655103265181,-0.8863200963072501,-0.2025211087707984,-0.565163215912254,"[0.14878 0.19412 0.1506  0.14074 0.13946 0.09384 0.05868 0.03936 0.02468
 0.00974]","[0.49331006 0.40605003 0.08086097 0.01105294 0.008726   0.
 0.         0.         0.         0.        ]","[0.33641132 0.36108175 0.21391675 0.06284278 0.01483816 0.01090924
 0.         0.         0.         0.        ]","[0.27864 0.47006 0.22138 0.02856 0.00136 0.      0.      0.      0.
 0.     ]","[5.6036e-01 4.0242e-01 3.6960e-02 2.6000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",0.07959287213838098,-0.6306998788858835,-1.01471890744113,987,plant
1737,1737,-0.677954284199176,-0.8751318006835471,-0.2098615405985857,-0.5314515819242829,"[0.11692 0.1597  0.18334 0.1568  0.13682 0.10772 0.06942 0.0376  0.02046
 0.01122]","[0.04474273 0.19686801 0.44519016 0.20861298 0.10458613 0.
 0.         0.         0.         0.        ]","[0.05001795 0.14891708 0.20695226 0.21951657 0.21971601 0.11738662
 0.03474133 0.00275218 0.         0.        ]","[0.07578 0.10868 0.21836 0.28226 0.19472 0.08566 0.03266 0.00188 0.
 0.     ]","[0.1349  0.24536 0.28108 0.22256 0.08598 0.02856 0.00156 0.      0.
 0.     ]",-0.08514529704238277,2.319062515053902,-1.0090794322506016,1794,swingset
1738,1738,2.8721397383704956,3.6882375399431733,-0.19744135264504542,4.045216473077042,"[0.1238  0.19538 0.19142 0.16018 0.12748 0.08864 0.05476 0.03188 0.01914
 0.00732]","[0.03908795 0.14929425 0.39576547 0.38870793 0.02714441 0.
 0.         0.         0.         0.        ]","[0.04405752 0.12399529 0.19599513 0.2039929  0.18333034 0.17950099
 0.05907577 0.01005206 0.         0.        ]","[0.01884 0.11608 0.22662 0.27692 0.20984 0.107   0.04    0.0047  0.
 0.     ]","[0.06524 0.27652 0.34398 0.2357  0.07462 0.00394 0.      0.      0.
 0.     ]",-0.08646510399843468,3.897020335209782,1.9397622294601036,568,display_device
1739,1739,1.1850823677498878,-0.40402807933631857,-0.20725231731858695,-0.20079665423429305,"[0.11314 0.19916 0.18332 0.16314 0.1236  0.08826 0.05736 0.03968 0.02432
 0.00802]","[0.43094758 0.41028226 0.14667339 0.01209677 0.         0.
 0.         0.         0.         0.        ]","[1.64802074e-01 4.64114069e-01 2.41120750e-01 1.08664872e-01
 1.33811945e-02 7.75750324e-03 1.59537342e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[1.2178e-01 4.8306e-01 3.1470e-01 7.5320e-02 4.9200e-03 2.2000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.30738 0.5714  0.11834 0.00288 0.      0.      0.      0.      0.
 0.     ]",-0.07915408623283723,1.1614022231568946,-0.4883294284381948,1392,winged_vehicle
1740,1740,-0.7582813746195575,-0.8624413443464913,-0.1832955913808541,-0.5702711151000182,"[0.16634 0.17604 0.17988 0.15688 0.11934 0.07918 0.0534  0.03794 0.02326
 0.00774]","[0.87324802 0.05240707 0.06946984 0.00182815 0.00304692 0.
 0.         0.         0.         0.        ]","[0.73844804 0.11315637 0.11612787 0.0291965  0.00105698 0.00201424
 0.         0.         0.         0.        ]","[0.74452 0.24674 0.00874 0.      0.      0.      0.      0.      0.
 0.     ]","[0.92182 0.07818 0.      0.      0.      0.      0.      0.      0.
 0.     ]",-0.040278092820949,-0.6500444549813643,-0.9821850622560633,988,plant
1741,1741,-0.6233944773492948,-0.832006192409136,-0.18501921320478837,-0.49092264599381563,"[0.28728 0.18844 0.09852 0.06092 0.05482 0.07    0.07466 0.06712 0.06718
 0.03106]","[0.25521669 0.34028892 0.2306046  0.17388978 0.         0.
 0.         0.         0.         0.        ]","[0.19174477 0.21389831 0.22867398 0.18305085 0.10241276 0.07134596
 0.00887338 0.         0.         0.        ]","[0.22856 0.37096 0.1783  0.14054 0.06932 0.01012 0.0022  0.      0.
 0.     ]","[5.6680e-01 3.4324e-01 7.0760e-02 1.7340e-02 1.8400e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08603975798671912,1.7178458371908982,-0.9578695756126459,1795,swingset
1742,1742,0.5328905336380324,-0.3143777116672461,-0.20848956358383866,0.3583762487377415,"[0.17072 0.1818  0.16188 0.14588 0.1174  0.09186 0.05798 0.03454 0.02626
 0.01168]","[0.21303258 0.64411028 0.05764411 0.0783208  0.00689223 0.
 0.         0.         0.         0.        ]","[0.18633181 0.3124414  0.24027049 0.12614949 0.13097684 0.00382997
 0.         0.         0.         0.        ]","[0.20628 0.38646 0.25148 0.1178  0.03636 0.00162 0.      0.      0.
 0.     ]","[0.4345  0.34158 0.17482 0.04828 0.00082 0.      0.      0.      0.
 0.     ]",-0.08632585326794129,-0.05169647851623297,-0.012992799667571218,569,display_device
1743,1743,0.39695161428617337,-0.8979404943067516,-0.20361554630954098,-0.5679446156849874,"[0.11728 0.20866 0.18392 0.1486  0.11402 0.08582 0.06246 0.0426  0.02758
 0.00906]","[0.2079602  0.54527363 0.2358209  0.01094527 0.         0.
 0.         0.         0.         0.        ]","[0.1068556  0.36227921 0.30669594 0.15359745 0.05965473 0.01091707
 0.         0.         0.         0.        ]","[0.0604  0.39208 0.40442 0.1281  0.0145  0.0005  0.      0.      0.
 0.     ]","[1.8698e-01 5.7778e-01 2.2270e-01 1.2520e-02 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",4.7682078217097095,-0.4334540982744033,-1.0351326733651918,989,plant
1744,1744,-0.08007792178930724,-0.524599072498877,-0.18349339187350613,-0.3588580228799444,"[0.20364 0.21716 0.13828 0.10908 0.0953  0.0739  0.06238 0.05112 0.03584
 0.0133 ]","[0.29523294 0.48374865 0.21235103 0.00866739 0.         0.
 0.         0.         0.         0.        ]","[0.2069048  0.37633379 0.24916731 0.13039749 0.03390574 0.00329085
 0.         0.         0.         0.        ]","[0.16536 0.55816 0.25312 0.02234 0.00102 0.      0.      0.      0.
 0.     ]","[3.668e-01 5.986e-01 3.454e-02 6.000e-05 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00]",-0.08508784352265997,-0.6131625102660527,-0.3988423303127437,1393,winged_vehicle
1745,1745,-0.7684107795947533,-0.8736826916272181,-0.19345621960215972,-0.5441739528862647,"[0.19104 0.18996 0.15752 0.11716 0.0871  0.07112 0.0721  0.06376 0.03482
 0.01542]","[0.13629403 0.41347626 0.33690658 0.11332312 0.         0.
 0.         0.         0.         0.        ]","[0.14840898 0.18818953 0.29879302 0.20121696 0.12125686 0.0326783
 0.00945636 0.         0.         0.        ]","[0.16722 0.22464 0.26212 0.21734 0.09946 0.02598 0.00324 0.      0.
 0.     ]","[0.35756 0.40334 0.18186 0.05182 0.00488 0.00054 0.      0.      0.
 0.     ]",-0.08561985467277508,1.1356184572643901,-1.0075883968016852,1796,swingset
1746,1746,-0.29129826892839916,1.1683356197163088,-0.17987863327656534,0.3395976137080926,"[0.1876  0.20684 0.13466 0.12218 0.11752 0.08938 0.0657  0.04488 0.02364
 0.0076 ]","[0.10544452 0.25913163 0.60785665 0.0275672  0.         0.
 0.         0.         0.         0.        ]","[0.11850345 0.24793586 0.23587013 0.15850983 0.14442982 0.09475091
 0.         0.         0.         0.        ]","[0.07766 0.28094 0.3819  0.22574 0.03336 0.0004  0.      0.      0.
 0.     ]","[1.7264e-01 5.0236e-01 2.9660e-01 2.8380e-02 2.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08670285620894691,-0.1683418657194364,0.7848670392517866,99,quadruped
1747,1747,-0.7677000821722363,-0.2779508028355549,-0.04062737672993255,-0.5044608837538195,"[0.25238 0.19262 0.11018 0.07676 0.06498 0.06376 0.06632 0.07416 0.06786
 0.03098]","[0.43333333 0.42037037 0.10493827 0.04135802 0.         0.
 0.         0.         0.         0.        ]","[0.28576843 0.370001   0.20594395 0.08911938 0.04055051 0.00861673
 0.         0.         0.         0.        ]","[0.27696 0.60328 0.11856 0.0012  0.      0.      0.      0.      0.
 0.     ]","[0.69322 0.30678 0.      0.      0.      0.      0.      0.      0.
 0.     ]",-0.08652407257611357,-0.598790842108204,0.11795872598784894,57,underwater_creature
1748,1748,-0.5063719238743086,-0.792990785502892,-0.2101479100022463,-0.5433163381473783,"[0.12214 0.18882 0.18888 0.17418 0.137   0.09068 0.05374 0.02774 0.01328
 0.00354]","[0.94916911 0.01075269 0.0342131  0.0058651  0.         0.
 0.         0.         0.         0.        ]","[7.68769068e-01 1.59524617e-01 5.56940318e-02 1.52545415e-02
 4.78573850e-04 2.79168079e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[8.0242e-01 1.7138e-01 2.3900e-02 2.2400e-03 6.0000e-05 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.2436e-01 7.4980e-02 6.6000e-04 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.07551931249265166,-0.5743903857582797,-0.8401371409334112,1394,winged_vehicle
1749,1749,0.6816338004042262,-0.666331918073003,-0.1869463215803457,-0.18199779874531122,"[0.2212  0.19276 0.14212 0.11896 0.08802 0.07206 0.05704 0.05222 0.03924
 0.01638]","[0.95277989 0.0312262  0.00685453 0.00456969 0.00304646 0.00152323
 0.         0.         0.         0.        ]","[5.22845172e-01 4.23683160e-01 1.74780527e-02 1.98723065e-02
 1.28691141e-02 3.19233839e-03 1.99521149e-05 3.99042298e-05
 0.00000000e+00 0.00000000e+00]","[7.2250e-01 2.6652e-01 8.1400e-03 2.7200e-03 1.0000e-04 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.96312 0.03584 0.00104 0.      0.      0.      0.      0.      0.
 0.     ]",-0.08362276620411273,4.550014487413898,-0.7587833389819606,1797,fireplace
1750,1750,0.2446472882054744,1.538983697519945,-0.20991119111916584,2.1226371757451923,"[0.11122 0.16476 0.20736 0.16636 0.12328 0.10712 0.06114 0.03256 0.01914
 0.00706]","[0.01274313 0.4668008  0.44600939 0.07444668 0.         0.
 0.         0.         0.         0.        ]","[0.09497976 0.13425215 0.30169336 0.28356304 0.15405788 0.02858169
 0.00287213 0.         0.         0.        ]","[0.072   0.20516 0.24662 0.3044  0.15218 0.019   0.00064 0.      0.
 0.     ]","[1.7250e-01 3.6924e-01 2.6300e-01 1.7280e-01 2.2200e-02 2.6000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08671810031663539,0.9151918776703442,1.3592961476869594,570,display_device
1751,1751,1.27918531025639,-0.4153699826235126,-0.21331746413475705,0.35630666336356603,"[0.12214 0.20934 0.18908 0.15578 0.12242 0.08208 0.05664 0.03622 0.01984
 0.00646]","[0.29689234 0.48668147 0.20532741 0.01109878 0.         0.
 0.         0.         0.         0.        ]","[0.1607474  0.39242627 0.27110296 0.15761661 0.0168704  0.00123637
 0.         0.         0.         0.        ]","[0.12646 0.44786 0.3117  0.09806 0.01526 0.00066 0.      0.      0.
 0.     ]","[0.25654 0.5171  0.19166 0.03224 0.00246 0.      0.      0.      0.
 0.     ]",-0.08535099019060506,-0.25169804774134286,-0.31576730471738484,990,plant
1752,1752,-0.20715712044554213,-0.702961284732165,-0.15591195261085217,-0.4685205556622025,"[0.25868 0.17186 0.11812 0.10382 0.09038 0.06846 0.06162 0.0653  0.04706
 0.0147 ]","[0.14886251 0.49901088 0.33333333 0.01879327 0.         0.
 0.         0.         0.         0.        ]","[0.25124165 0.22644859 0.18970779 0.21719358 0.10675177 0.00865663
 0.         0.         0.         0.        ]","[1.6382e-01 4.5694e-01 2.8874e-01 7.9480e-02 1.0840e-02 1.8000e-04
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.40584 0.53912 0.0543  0.00074 0.      0.      0.      0.      0.
 0.     ]",-0.08242096890695133,-0.2741896562167411,-0.572665076943029,1395,winged_vehicle
1753,1753,1.595312817917692,-0.7095109013879008,-0.18905632339788844,-0.29556652434200636,"[0.18154 0.17178 0.17322 0.12494 0.08636 0.07716 0.069   0.05656 0.0404
 0.01904]","[0.53133666 0.45978924 0.         0.00443705 0.00443705 0.
 0.         0.         0.         0.        ]","[3.20231329e-01 5.03340313e-01 1.62289361e-01 9.33293449e-03
 3.54970585e-03 1.17658790e-03 5.98265031e-05 1.99421677e-05
 0.00000000e+00 0.00000000e+00]","[4.0824e-01 4.5170e-01 1.3346e-01 5.3400e-03 1.2000e-03 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[7.9432e-01 2.0040e-01 4.8600e-03 4.2000e-04 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.06389712772453408,4.221576096051083,-0.80800677377695,1798,fireplace
1754,1754,3.698296684942458,2.480122941088461,-0.2058350046632958,5.448417318111593,"[0.098   0.18726 0.19636 0.1783  0.14808 0.09804 0.05304 0.02624 0.01188
 0.0028 ]","[0.00148478 0.12694878 0.6481069  0.22197476 0.00148478 0.
 0.         0.         0.         0.        ]","[0.05431335 0.11969682 0.19760646 0.23105615 0.23406802 0.14965593
 0.01330408 0.00029919 0.         0.        ]","[0.0233  0.10888 0.20474 0.28766 0.27096 0.0951  0.00936 0.      0.
 0.     ]","[0.07738 0.25928 0.31918 0.25124 0.08836 0.00456 0.      0.      0.
 0.     ]",-0.08645034822678004,2.311827223908221,2.324984503606214,571,display_device
1755,1755,-0.23164885091180515,-0.7077904736084316,-0.21011710838414377,-0.16336621186347808,"[0.11406 0.18816 0.19626 0.17504 0.12582 0.08304 0.05582 0.0355  0.01998
 0.00632]","[0.04388985 0.42340792 0.47375215 0.05895009 0.         0.
 0.         0.         0.         0.        ]","[6.05196514e-02 2.19067180e-01 2.55020040e-01 2.91391653e-01
 1.51867435e-01 2.18548725e-02 2.79168079e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.04664 0.21096 0.34278 0.26608 0.11396 0.0191  0.00048 0.      0.
 0.     ]","[0.10474 0.37702 0.35882 0.1373  0.02152 0.0006  0.      0.      0.
 0.     ]",-0.08648010357602455,0.6107500130749538,-0.7475173826657864,991,plant
1756,1756,-0.0920103125503088,-0.5907361283362278,-0.1603211423072941,-0.39762191264122954,"[0.21642 0.16288 0.13162 0.1126  0.12196 0.0971  0.065   0.05248 0.03166
 0.00828]","[0.24964337 0.57346648 0.04208274 0.12054208 0.01426534 0.
 0.         0.         0.         0.        ]","[0.40548841 0.21873878 0.11912169 0.09844043 0.13910494 0.01910574
 0.         0.         0.         0.        ]","[3.4046e-01 4.2042e-01 2.0310e-01 3.1760e-02 4.2200e-03 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.57956 0.3919  0.02768 0.00086 0.      0.      0.      0.      0.
 0.     ]",-0.08438249641665134,-0.3293810788417346,-0.29989174767372456,1396,winged_vehicle
1757,1757,0.31114032145457443,-0.5886431362154319,-0.1932352243027173,-0.3817084537876745,"[0.21288 0.165   0.16484 0.13402 0.1061  0.08142 0.05624 0.04036 0.02654
 0.0126 ]","[0.84509804 0.12352941 0.01078431 0.01862745 0.00196078 0.
 0.         0.         0.         0.        ]","[3.75376514e-01 5.41660849e-01 4.63385929e-02 2.85053161e-02
 7.56019230e-03 3.59059265e-04 1.99477369e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[5.1906e-01 4.2030e-01 5.3380e-02 6.3800e-03 8.2000e-04 6.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[9.2598e-01 6.9300e-02 4.6400e-03 8.0000e-05 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.0806794044716396,1.301092149697807,-0.6504099453808332,1799,fireplace
1758,1758,0.0205629075144839,-0.7477966929983514,-0.21275356233027462,-0.31114642218130834,"[0.12986 0.18586 0.1901  0.1561  0.12424 0.08842 0.06166 0.0357  0.0203
 0.00776]","[0.1875     0.49883178 0.25992991 0.05373832 0.         0.
 0.         0.         0.         0.        ]","[0.15567609 0.24612654 0.30012563 0.23458095 0.05732916 0.00616164
 0.         0.         0.         0.        ]","[0.11028 0.32606 0.29608 0.19936 0.06362 0.0046  0.      0.      0.
 0.     ]","[2.5302e-01 4.5646e-01 2.2434e-01 6.1020e-02 5.1200e-03 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08521954444314296,0.3058729690997149,-0.8251118237181609,992,plant
1759,1759,-0.4577441000064471,-0.4390798888630307,-0.21175969187419466,-0.18748046286170816,"[0.07778 0.17806 0.2133  0.1954  0.15478 0.10002 0.04938 0.02156 0.0078
 0.00192]","[0.05361659 0.92109256 0.00809307 0.01719777 0.         0.
 0.         0.         0.         0.        ]","[0.14508795 0.43255155 0.38335128 0.02437079 0.01392047 0.00071796
 0.         0.         0.         0.        ]","[8.1820e-02 4.3248e-01 4.2246e-01 5.5780e-02 7.4400e-03 2.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.20078 0.62352 0.17276 0.00294 0.      0.      0.      0.      0.
 0.     ]",-0.08664187563831588,-0.4298515798978962,-0.1283865850733053,572,display_device
1760,1760,-0.3908777588437543,-0.780896316318446,-0.13410703073607153,-0.4923436396091511,"[0.26086 0.10776 0.11588 0.12266 0.12578 0.10534 0.07588 0.0468  0.03002
 0.00902]","[0.03816794 0.60905125 0.26608506 0.08669575 0.         0.
 0.         0.         0.         0.        ]","[0.39459513 0.14050658 0.0238931  0.1250698  0.29313921 0.02279617
 0.         0.         0.         0.        ]","[2.5744e-01 3.4800e-01 3.4638e-01 3.5980e-02 1.2160e-02 4.0000e-05
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]","[0.42968 0.52838 0.04136 0.00058 0.      0.      0.      0.      0.
 0.     ]",-0.08354342234007248,-0.24715998546000553,-0.7428822888838065,1397,winged_vehicle
1761,1761,-0.7191796183920197,-0.7110173865162832,-0.19676399640524317,-0.4110099952365946,"[0.17214 0.19676 0.15784 0.12762 0.09708 0.08294 0.06806 0.0514  0.03422
 0.01194]","[0.4372538  0.23860439 0.28756331 0.0365785  0.         0.
 0.         0.         0.         0.        ]","[0.20725141 0.27910734 0.27681385 0.1647521  0.05348809 0.01858721
 0.         0.         0.         0.        ]","[1.7214e-01 3.7942e-01 2.7130e-01 1.3192e-01 3.9220e-02 5.9800e-03
 2.0000e-05 0.0000e+00 0.0000e+00 0.0000e+00]","[0.3696  0.4689  0.14258 0.01844 0.00048 0.      0.      0.      0.
 0.     ]",-0.08667007681423723,-0.43527431210073897,-0.831063887598898,18,arthropod
1762,1762,-0.42408448325515036,2.679445421257043,-0.008795598185195713,-0.2112017520963632,"[0.228   0.20682 0.13818 0.09916 0.087   0.06608 0.05268 0.04932 0.0372
 0.03556]","[0.15151515 0.41307815 0.39473684 0.04066986 0.         0.
 0.         0.         0.         0.        ]","[0.1440967  0.27979574 0.26431692 0.16252768 0.10296611 0.04629685
 0.         0.         0.         0.        ]","[0.1733  0.33342 0.30448 0.1837  0.0051  0.      0.      0.      0.
 0.     ]","[0.3936  0.54548 0.06092 0.      0.      0.      0.      0.      0.
 0.     ]",-0.08660435981977309,-0.3143024473646531,1.2040844776678907,573,microchip
1763,1763,-0.6587407845803488,0.6270263123969495,-0.1544257195258516,-0.4112007235805152,"[0.25994 0.16876 0.08114 0.0884  0.13356 0.08252 0.04726 0.05546 0.0548
 0.02816]",[0.3655 0.5275 0.078  0.026  0.003  0.     0.     0.     0.     0.    ],"[0.25186958 0.37361651 0.17600957 0.13161831 0.05841061 0.00847542
 0.         0.         0.         0.        ]","[0.2451  0.59582 0.15692 0.00216 0.      0.      0.      0.      0.
 0.     ]","[0.52306 0.47002 0.00692 0.      0.      0.      0.      0.      0.
 0.     ]",-0.0866072238896383,-0.4363830496610106,0.971613183667744,993,plant
1764,1764,-0.0063608918592905905,-0.7459415838157821,-0.17158552533520252,-0.4352308953852679,"[0.22034 0.17076 0.1337  0.10818 0.10358 0.07986 0.0731  0.05808 0.03736
 0.01504]","[0.07554147 0.52509245 0.36925515 0.03011094 0.         0.
 0.         0.         0.         0.        ]","[1.92146618e-01 2.51276324e-01 1.79104180e-01 2.31234046e-01
 1.23225112e-01 2.29339502e-02 7.97702616e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[0.13844 0.3893  0.33232 0.10878 0.02932 0.00184 0.      0.      0.
 0.     ]","[3.1086e-01 5.2000e-01 1.5234e-01 1.6300e-02 5.0000e-04 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.08174909039691523,0.045800228209808586,-0.6851974731798478,1398,winged_vehicle
1765,1765,-0.43299738616085304,-0.49339059551061354,-0.09485557094656429,-0.5315898351444545,"[0.26584 0.1985  0.11064 0.07958 0.06754 0.06112 0.0576  0.06528 0.06552
 0.02838]","[0.45446809 0.39829787 0.12340426 0.02382979 0.         0.
 0.         0.         0.         0.        ]","[0.30384876 0.36371621 0.19134028 0.0959596  0.03892682 0.00620833
 0.         0.         0.         0.        ]","[0.31306 0.60478 0.08128 0.00088 0.      0.      0.      0.      0.
 0.     ]","[7.0842e-01 2.9124e-01 3.4000e-04 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]",-0.07752141496630607,-0.6361713040094621,-0.6064722591781646,180,human
1766,1766,0.10066464347060142,-0.7389499597094361,-0.2133487074659989,-0.2977900134261448,"[0.09568 0.18424 0.20044 0.18624 0.1339  0.0892  0.0543  0.0329  0.0173
 0.0058 ]","[0.07162726 0.56467316 0.36300417 0.00069541 0.         0.
 0.         0.         0.         0.        ]","[0.08320536 0.27578229 0.35328374 0.24644503 0.0402465  0.00103708
 0.         0.         0.         0.        ]","[0.04442 0.26694 0.39556 0.23934 0.05146 0.00228 0.      0.      0.
 0.     ]","[0.13004 0.44834 0.3342  0.0827  0.00472 0.      0.      0.      0.
 0.     ]",-0.08500668283197844,-0.3134710185302176,-0.7818161279109841,994,plant
